0,0.0,0.029099643230438232,0.03830587863922119,0.029409587383270264,0.004861399531364441,0.008117109537124634,0.002999633550643921,0.0019714534282684326,-0.0026903748512268066,-0.027704253792762756,-0.04384925961494446,-0.01938691735267639,-0.003322288393974304,-0.05558192729949951,-0.04661613702774048,-0.015800386667251587,-0.003488779067993164,-0.07327470183372498,-0.0567411333322525,-0.029521241784095764,-0.02142290771007538,0.06150704622268677,0.0,-0.07571160793304443,-0.13697952032089233,-0.18263763189315796,-0.2121308445930481,-0.32909083366394043,-0.3954589366912842,-0.45242801308631897,-0.18848252296447754,-0.2786906957626343,-0.21365702152252197,-0.16596949100494385,-0.14369404315948486,-0.14662450551986694,-0.08872532844543457,-0.07053911685943604,-0.09161531925201416,-0.08143138885498047,-0.045227766036987305,-0.04070591926574707
0,0.0,0.029560819268226624,0.03999312222003937,0.03185431659221649,0.00811314582824707,0.01291222870349884,0.011228948831558228,0.013094231486320496,0.010449975728988647,-0.024530351161956787,-0.03622812032699585,-0.01178295910358429,0.0025978833436965942,-0.05380536615848541,-0.043624818325042725,-0.012740746140480042,-0.0017511993646621704,-0.0728534609079361,-0.05486397445201874,-0.028366267681121826,-0.022330090403556824,0.05905425548553467,0.0,-0.0746774673461914,-0.13399934768676758,-0.18058282136917114,-0.21478939056396484,-0.33014512062072754,-0.3975977301597595,-0.4542306363582611,-0.19268065690994263,-0.28066903352737427,-0.21158623695373535,-0.16640013456344604,-0.149233877658844,-0.1501142978668213,-0.08786040544509888,-0.07177388668060303,-0.09724622964859009,-0.08326733112335205,-0.04468894004821777,-0.04312318563461304
0,0.0,0.03228588402271271,0.04983748495578766,0.04864312708377838,0.030420765280723572,0.04088662564754486,0.05020703375339508,0.05879835784435272,0.062350913882255554,0.002094566822052002,-0.004276260733604431,0.01017017662525177,0.01968170702457428,-0.03181080520153046,-0.022712573409080505,-0.0007748454809188843,0.008845672011375427,-0.056648701429367065,-0.04112410545349121,-0.01898893713951111,-0.010603606700897217,0.04536318778991699,0.0,-0.06350439786911011,-0.12406760454177856,-0.17779463529586792,-0.21361172199249268,-0.32890254259109497,-0.39469069242477417,-0.4517243206501007,-0.2069680094718933,-0.2999908924102783,-0.22660428285598755,-0.17712008953094482,-0.17617875337600708,-0.17161494493484497,-0.10183918476104736,-0.08220279216766357,-0.1341862678527832,-0.10979366302490234,-0.06329560279846191,-0.059147000312805176
0,0.0,0.037398844957351685,0.06206899881362915,0.069254070520401,0.0562724769115448,0.06437137722969055,0.08345252275466919,0.09822839498519897,0.10688135027885437,0.024546265602111816,0.02919420599937439,0.04016679525375366,0.04468241333961487,-0.010979622602462769,0.0025627464056015015,0.019055157899856567,0.024494081735610962,-0.036850705742836,-0.017976626753807068,-0.0016755759716033936,0.001526758074760437,0.03629040718078613,0.0,-0.058873116970062256,-0.11645954847335815,-0.1696498990058899,-0.20943164825439453,-0.3214833736419678,-0.3832213878631592,-0.4376187026500702,-0.2147836685180664,-0.2985447645187378,-0.22262340784072876,-0.17087101936340332,-0.19309377670288086,-0.17380553483963013,-0.10432517528533936,-0.08676785230636597,-0.1553991436958313,-0.11062878370285034,-0.0663442611694336,-0.06837964057922363
0,0.0,0.039903461933135986,0.07086652517318726,0.08348572254180908,0.07107049226760864,0.07660374045372009,0.10170558094978333,0.11996102333068848,0.13159412145614624,0.03745490312576294,0.05383819341659546,0.06306084990501404,0.06345683336257935,0.0015810132026672363,0.023562759160995483,0.034197717905044556,0.03348532319068909,-0.025715559720993042,-0.002506643533706665,0.00900617241859436,0.0063807666301727295,0.03194379806518555,0.0,-0.0546298623085022,-0.10833865404129028,-0.1572335958480835,-0.2006899118423462,-0.3080351650714874,-0.36527907848358154,-0.4181615114212036,-0.2138756513595581,-0.29212287068367004,-0.2170369029045105,-0.16550707817077637,-0.198347270488739,-0.16508811712265015,-0.09396696090698242,-0.07780557870864868,-0.16514205932617188,-0.11097866296768188,-0.06580162048339844,-0.06870138645172119
0,0.0,0.04302075505256653,0.07624518871307373,0.09075528383255005,0.08159676194190979,0.08920085430145264,0.12023910880088806,0.14242038130760193,0.1572493612766266,0.050972700119018555,0.07114124298095703,0.07417982816696167,0.06991642713546753,0.015363901853561401,0.033543527126312256,0.04085284471511841,0.03917333483695984,-0.01224885880947113,0.008076190948486328,0.016830414533615112,0.013812452554702759,0.025804221630096436,0.0,-0.04495072364807129,-0.09053468704223633,-0.14082235097885132,-0.19247019290924072,-0.29041022062301636,-0.34195536375045776,-0.3899118900299072,-0.20934665203094482,-0.2790662944316864,-0.20149749517440796,-0.1523171067237854,-0.1985136866569519,-0.1676926612854004,-0.096402108669281,-0.07943040132522583,-0.16866683959960938,-0.11593276262283325,-0.06953465938568115,-0.07164216041564941
0,0.0,0.043014466762542725,0.07752671837806702,0.09298747777938843,0.08175203204154968,0.08793669939041138,0.11883288621902466,0.14012134075164795,0.1545112133026123,0.04921233654022217,0.07014605402946472,0.07522028684616089,0.07198032736778259,0.013434678316116333,0.0347980260848999,0.042172908782958984,0.03998851776123047,-0.013788968324661255,0.00936877727508545,0.017198145389556885,0.012661010026931763,0.026137590408325195,0.0,-0.048347413539886475,-0.09696793556213379,-0.14542311429977417,-0.19627106189727783,-0.295467734336853,-0.3479763865470886,-0.3973228931427002,-0.2134472131729126,-0.28296250104904175,-0.20656347274780273,-0.1543598771095276,-0.20148366689682007,-0.16628879308700562,-0.09648048877716064,-0.07932472229003906,-0.170035719871521,-0.11413919925689697,-0.06877303123474121,-0.07080203294754028
0,0.0,0.04312002658843994,0.07644107937812805,0.08999428153038025,0.08012387156486511,0.08792835474014282,0.11879938840866089,0.14016219973564148,0.15482097864151,0.04966169595718384,0.06890344619750977,0.07291698455810547,0.07028624415397644,0.013738811016082764,0.03289949893951416,0.03968387842178345,0.038238525390625,-0.01409071683883667,0.006177842617034912,0.015081524848937988,0.013003170490264893,0.024309754371643066,0.0,-0.047316670417785645,-0.09683650732040405,-0.1468636393547058,-0.19450879096984863,-0.29464173316955566,-0.34795236587524414,-0.3982830345630646,-0.21332061290740967,-0.2822955548763275,-0.20435452461242676,-0.15120470523834229,-0.201854407787323,-0.1687774658203125,-0.09900772571563721,-0.08067649602890015,-0.17072772979736328,-0.11222022771835327,-0.0659056305885315,-0.06742757558822632
0,0.0,0.043835192918777466,0.0781412422657013,0.09232690930366516,0.08270975947380066,0.09199437499046326,0.12550780177116394,0.14821866154670715,0.1639237105846405,0.053798526525497437,0.07501888275146484,0.07773879170417786,0.0742693841457367,0.017858415842056274,0.037074774503707886,0.04220259189605713,0.04000398516654968,-0.009874880313873291,0.009826362133026123,0.017593413591384888,0.014610230922698975,0.021791458129882812,0.0,-0.0440974235534668,-0.09242737293243408,-0.14130741357803345,-0.19005221128463745,-0.2860013246536255,-0.33663713932037354,-0.3841456174850464,-0.2115829586982727,-0.2749623954296112,-0.19831079244613647,-0.14854097366333008,-0.20246213674545288,-0.1622333526611328,-0.09468269348144531,-0.08016520738601685,-0.1721740961074829,-0.10635465383529663,-0.06290566921234131,-0.06914347410202026
0,0.0,0.044122397899627686,0.07831597328186035,0.09338849782943726,0.08765366673469543,0.09969216585159302,0.13618719577789307,0.1607772707939148,0.1782139539718628,0.06167417764663696,0.08489760756492615,0.08623513579368591,0.08133158087730408,0.025189727544784546,0.04344591498374939,0.04666706919670105,0.043313056230545044,-0.004046261310577393,0.014134049415588379,0.019186586141586304,0.015220791101455688,0.019272208213806152,0.0,-0.039093971252441406,-0.07740330696105957,-0.12182766199111938,-0.1847623586654663,-0.2765621840953827,-0.3238395154476166,-0.3690098524093628,-0.20873206853866577,-0.26412102580070496,-0.18632829189300537,-0.13639360666275024,-0.2017662525177002,-0.15422171354293823,-0.08471101522445679,-0.07126134634017944,-0.17267310619354248,-0.10162687301635742,-0.05661088228225708,-0.06469064950942993
0,0.0,0.04427686333656311,0.07765141129493713,0.09217485785484314,0.08953586220741272,0.1004641056060791,0.1373538076877594,0.16222545504570007,0.17998382449150085,0.06274792551994324,0.0865926742553711,0.08662962913513184,0.08146661520004272,0.026049882173538208,0.04392996430397034,0.04659375548362732,0.04356798529624939,-0.0038130879402160645,0.012882590293884277,0.01943466067314148,0.017306208610534668,0.018477559089660645,0.0,-0.03471970558166504,-0.07214409112930298,-0.12012994289398193,-0.18132299184799194,-0.2708577513694763,-0.3168177604675293,-0.36035871505737305,-0.20582646131515503,-0.2614140212535858,-0.18285155296325684,-0.13295477628707886,-0.19940418004989624,-0.1535000205039978,-0.08311045169830322,-0.0684441328048706,-0.17090922594070435,-0.10310298204421997,-0.05733597278594971,-0.06408143043518066
0,0.0,0.04449215531349182,0.07898348569869995,0.09317329525947571,0.08510440587997437,0.10018086433410645,0.13743650913238525,0.1626644730567932,0.18036389350891113,0.06293109059333801,0.0862995982170105,0.0847260057926178,0.07819846272468567,0.02634596824645996,0.04322570562362671,0.04544675350189209,0.042067885398864746,-0.0034615397453308105,0.012117624282836914,0.017104357481002808,0.013663768768310547,0.01555103063583374,0.0,-0.035627901554107666,-0.07344299554824829,-0.11529308557510376,-0.17961251735687256,-0.26698005199432373,-0.31183868646621704,-0.35508012771606445,-0.20480823516845703,-0.2577292323112488,-0.17935824394226074,-0.13119441270828247,-0.19891130924224854,-0.1529693603515625,-0.08426111936569214,-0.07125645875930786,-0.17106777429580688,-0.10309535264968872,-0.05914241075515747,-0.06773233413696289
